id,y_pred,y_score
seq_3228|1,1,0.9768905301348412
seq_4547|1,1,0.9356687978858531
seq_1194|1,1,0.9156056852991072
seq_3906|1,1,0.8866548078094966
seq_5410|1,1,0.8369154009335383
seq_1227|1,1,0.973441704790183
seq_5666|1,1,0.9668388820328633
seq_559|1,1,0.7454350560694656
seq_782|1,1,0.832781432338807
seq_2900|1,1,0.8893373646643331
seq_830|1,1,0.5537418977525894
seq_4387|1,1,0.9940400109946327
seq_1954|1,1,0.7715492632583932
seq_1902|1,1,0.9947056123867066
seq_5761|1,1,0.9766790213443315
seq_754|1,1,0.9780749180574414
seq_5352|1,0,0.3726632794648053
seq_2029|1,1,0.912523456253368
seq_1009|1,1,0.8749332508805217
seq_2050|1,1,0.9789151392169303
seq_4091|1,1,0.9330161092336616
seq_5397|1,1,0.982289939139231
seq_5245|1,1,0.704886014496487
seq_2786|1,1,0.7109745024534441
seq_3266|1,1,0.9523043398551662
seq_5052|1,1,0.8045190138949491
seq_2784|1,1,0.9782474055170438
seq_3865|1,1,0.8169441550037471
seq_2467|1,1,0.826844859572494
seq_390|1,1,0.9385776653824954
seq_2360|1,1,0.8759201060573923
seq_4389|1,1,0.9447971698891262
seq_2419|1,1,0.8540690369802859
seq_4151|1,1,0.681036701251418
seq_492|1,1,0.9688597209775898
seq_5444|1,1,0.7851427226035643
seq_5635|1,1,0.9660161120556598
seq_2449|1,1,0.8400221249063407
seq_4812|1,1,0.8498080985786896
seq_4847|1,1,0.9747751662771453
seq_5825|1,1,0.9782857439981089
seq_5687|1,1,0.8536670184841822
seq_2922|1,1,0.9366847270577421
seq_4269|1,1,0.8742649797028271
seq_3823|1,1,0.8695890491242454
seq_2183|1,1,0.8254301639324351
seq_335|1,1,0.9693662274039804
seq_724|1,1,0.9537553912848303
seq_3812|1,1,0.9634241236482911
seq_3073|1,0,0.3052166238031971
seq_1480|1,1,0.6914323033153532
seq_3322|1,1,0.9383105995556343
seq_1362|1,1,0.8452135256195346
seq_543|1,1,0.861847669163443
seq_540|1,1,0.9564404230434433
seq_5418|1,1,0.9815331713698086
seq_320|1,1,0.9520198129649139
seq_5869|1,1,0.715278803036905
seq_939|1,1,0.9207111645603149
seq_1137|1,1,0.9508970448702859
seq_5203|1,1,0.761103140221523
seq_1555|1,1,0.8815988014853463
seq_5843|1,1,0.8643527208807041
seq_2711|1,1,0.8856315204987926
seq_51|1,1,0.9687816473004265
seq_3038|1,1,0.6738782275162404
seq_3985|1,0,0.29063671705559574
seq_3680|1,1,0.9194661295985614
seq_5603|1,1,0.9820975779942935
seq_1290|1,1,0.86154015309576
seq_5645|1,1,0.9609174525392674
seq_1595|1,1,0.99255303911622
seq_2345|1,1,0.97173373223876
seq_381|1,1,0.9108142908579571
seq_1777|1,1,0.9605870014420099
seq_4967|1,1,0.9230706215571058
seq_921|1,1,0.9176022784329927
seq_5174|1,1,0.9718121201178666
seq_1454|1,1,0.9766965880721329
seq_1304|1,1,0.8803127309718751
seq_530|1,1,0.976728961873497
seq_929|1,1,0.9660982817715297
seq_4513|1,1,0.9734552754407846
seq_3726|1,0,0.45618881751147944
seq_2539|1,0,0.39137171861986925
seq_40|1,1,0.9599119864230768
seq_2518|1,1,0.9853443925034545
seq_2642|1,1,0.673068450984573
seq_4223|1,1,0.6013320192502503
seq_4557|1,1,0.9911837661628731
seq_900|1,1,0.7111430085900674
seq_4949|1,1,0.9969656358606888
seq_5067|1,0,0.4257048444947277
seq_810|1,1,0.6901003048741465
seq_373|1,1,0.856967973238281
seq_2923|1,1,0.7128928854081393
seq_829|1,1,0.9483061205196985
seq_12|1,1,0.8965556928528164
seq_2793|1,0,0.10261385916737986
seq_5701|1,1,0.9498687526988221
seq_2046|1,1,0.9033928701572485
seq_1675|1,1,0.9602209660031695
seq_5079|1,1,0.9761092473657739
seq_4548|1,1,0.9499816618454326
seq_5620|1,1,0.8246305062956573
seq_5070|1,1,0.9076703954025923
seq_110|1,1,0.9747974980759757
seq_1041|1,1,0.9898864046848538
seq_4609|1,0,0.11961711563853028
seq_5148|1,1,0.9337408094824153
seq_1896|1,1,0.9040379753525344
seq_4219|1,1,0.9719130519338041
seq_3200|1,1,0.7106682486382008
seq_4644|1,1,0.978424660799486
seq_1861|1,1,0.7947465795731345
seq_1526|1,1,0.9258501445478787
seq_2542|1,1,0.7145579374012847
seq_3056|1,1,0.8751157135974751
seq_1377|1,0,0.38062493068254283
seq_3179|1,1,0.9878118139521544
seq_1037|1,1,0.9360219780844488
seq_4295|1,1,0.9695608145037419
seq_996|1,1,0.8983000691500328
seq_725|1,1,0.5281460098201667
seq_3610|1,1,0.8727338479644606
seq_2481|1,0,0.21972409841387186
seq_2174|1,1,0.8624553441452696
seq_1950|1,1,0.9562143386906373
seq_4271|1,1,0.9872299982384953
seq_2598|1,1,0.8146016755413225
seq_1948|1,1,0.6636373479173613
seq_2519|1,0,0.4676878434290156
seq_1063|1,1,0.9479893128514431
seq_3737|1,1,0.6497142274833169
seq_791|1,1,0.7883623214182381
seq_1688|1,1,0.9162291121994232
seq_1794|1,1,0.8165487492064682
seq_772|1,1,0.6728818374605885
seq_1311|1,1,0.7765245501354949
seq_4863|1,1,0.7685034440303624
seq_4432|1,1,0.9934502677780773
seq_3311|1,1,0.853238396220534
seq_2610|1,1,0.7104259411602384
seq_4957|1,1,0.9654247607877086
seq_3357|1,1,0.969489255370278
seq_3782|1,1,0.7450608862858804
seq_1010|1,1,0.6890756281723737
seq_1525|1,1,0.88434036585736
seq_5840|1,1,0.9763799288179104
seq_493|1,1,0.8810391893531233
seq_338|1,1,0.974405049092086
seq_240|1,1,0.8752200736341683
seq_4858|1,1,0.9607646931880349
seq_194|1,1,0.917317088110331
seq_3400|1,1,0.6452202445904435
seq_2022|1,1,0.7900854433076644
seq_2018|1,1,0.9440954614397576
seq_5557|1,0,0.05246597681672207
seq_4059|1,1,0.5636049181715063
seq_5078|1,1,0.8154170581069999
seq_3718|1,0,0.3222792416790605
seq_1752|1,1,0.8084607371906666
seq_2693|1,1,0.8708067986700712
seq_5099|1,1,0.828173866811932
seq_5212|1,0,0.2979900258854293
seq_160|1,1,0.9041038281666837
seq_5786|1,0,0.07274671439980995
seq_4177|1,1,0.8980081526003343
seq_3475|1,1,0.8056821524524285
seq_5299|1,1,0.882089557517833
seq_3684|1,1,0.9368537724689828
seq_1485|1,1,0.9596341045625258
seq_1584|1,1,0.8731807384510684
seq_2705|1,1,0.9383204354901863
seq_4228|1,1,0.9057338373456252
seq_337|1,0,0.43258179665294616
seq_5100|1,1,0.7348539168563832
seq_1737|1,1,0.9817075910362604
seq_1344|1,1,0.9784915368655597
seq_339|1,1,0.9559718414174427
seq_140|1,1,0.9581882425950529
seq_2843|1,1,0.9126831707961903
seq_3648|1,1,0.9701273335125735
seq_1391|1,1,0.9220794532087985
seq_4226|1,1,0.9579490632820076
seq_5199|1,1,0.9798159093462281
seq_3899|1,0,0.18617977380251544
seq_1331|1,0,0.4240176240264131
seq_3952|1,1,0.8299323736360289
seq_5661|1,1,0.967994275224546
seq_3335|1,1,0.8385585181785721
seq_4264|1,1,0.9535576438430741
seq_5842|1,1,0.734053338308335
seq_1877|1,1,0.9802384170203333
seq_3532|1,1,0.9429930246283349
seq_954|1,1,0.7198108847038076
seq_4927|1,1,0.9449182847201921
seq_3101|1,1,0.9435056552668221
seq_4919|1,1,0.9864692383528868
seq_5534|1,1,0.6738061026943474
seq_2530|1,1,0.8511918624030257
seq_1964|1,1,0.9640014943031602
seq_4585|1,1,0.9884831425878141
seq_4018|1,0,0.2367401435422221
seq_3905|1,1,0.6676179813179665
seq_3809|1,1,0.9100588102743168
seq_2460|1,1,0.8345870025628664
seq_5213|1,1,0.9514004303748047
seq_5723|1,1,0.8132889506126735
seq_2811|1,1,0.7631546397056777
seq_5855|1,1,0.9844800950723613
seq_2335|1,1,0.6045321255274075
seq_4380|1,1,0.889589734350923
seq_2730|1,1,0.9055688897195205
seq_4083|1,1,0.9719517335776817
seq_3660|1,1,0.7197042626800636
seq_5282|1,1,0.9684165157866015
seq_399|1,1,0.9403128461389352
seq_214|1,1,0.7632997668975453
seq_2522|1,1,0.8835334318797305
seq_2488|1,1,0.538155961401768
seq_4187|1,1,0.9620983414333812
seq_3406|1,1,0.9684997675756116
seq_4923|1,1,0.8718453505131567
seq_5638|1,1,0.9485250265343947
seq_732|1,1,0.8145190209126735
seq_1611|1,1,0.9606533276056873
seq_3268|1,1,0.6904576892876474
seq_5482|1,1,0.9436339419667961
seq_4945|1,1,0.9913021267161315
seq_2801|1,1,0.6655607987154261
seq_4214|1,1,0.9338739710727854
seq_3755|1,1,0.9038533548465223
seq_665|1,1,0.9640615219787639
seq_1674|1,1,0.9508220510152599
seq_2057|1,1,0.9673328647577869
seq_29|1,1,0.8449027440226837
seq_1649|1,1,0.9758718150392485
seq_2081|1,1,0.9623348354044344
seq_676|1,1,0.6097419113346947
seq_1343|1,1,0.9715173839210497
seq_3015|1,1,0.815942452453043
seq_458|1,1,0.9082581171476084
seq_4023|1,1,0.9728483878935614
seq_491|1,0,0.12077842653170286
seq_5034|1,1,0.9449091624472981
seq_1702|1,1,0.7714740064104556
seq_177|1,1,0.608252639360376
seq_1747|1,1,0.967634585151828
seq_5640|1,1,0.950452415910975
seq_4360|1,1,0.9078255327220429
seq_3304|1,1,0.9320418763546695
seq_5941|1,1,0.912425090963588
seq_2930|1,1,0.9933234163267456
seq_806|1,1,0.7938405614027026
seq_3190|1,1,0.9468123007991369
seq_4953|1,0,0.42770177419084265
seq_2066|1,0,0.2905314469024541
seq_942|1,0,0.3852695958504451
seq_1922|1,1,0.9746768516919007
seq_3009|1,1,0.9882000922001978
seq_2990|1,1,0.9002359283224715
seq_4761|1,1,0.6988122947666784
seq_774|1,1,0.9757304070470239
seq_2040|1,1,0.875053368637871
seq_3870|1,1,0.9353680221121865
seq_1192|1,0,0.4359083262218524
seq_1906|1,0,0.42374745701777017
seq_3900|1,1,0.9765280066423633
seq_5249|1,1,0.9359722669734951
seq_257|1,1,0.9135203423259824
seq_3973|1,1,0.7878039542697298
seq_4030|1,1,0.5234320265755058
seq_2858|1,1,0.8100722731507102
seq_4347|1,1,0.9858265472421784
seq_1998|1,1,0.8472122993770206
seq_4393|1,1,0.8763160822951133
seq_3614|1,1,0.8397907592825099
seq_617|1,1,0.7772481484213243
seq_5119|1,1,0.9890799105111956
seq_332|1,1,0.9910795896906868
seq_2653|1,1,0.9575876277986125
seq_2403|1,1,0.8934123269886078
seq_2498|1,1,0.5917722056718557
seq_1420|1,1,0.9624597676426445
seq_2329|1,1,0.8672110178293873
seq_4131|1,1,0.9821454688384641
seq_46|1,1,0.9380797165627273
seq_3338|1,1,0.8641889125928948
seq_4618|1,1,0.8567868505053405
seq_4104|1,1,0.8199578348811084
seq_1462|1,1,0.9862653601305922
seq_4027|1,1,0.5648667372203182
seq_4747|1,1,0.9104018565261
seq_1027|1,1,0.9965061315583419
seq_2319|1,1,0.9784052792437863
seq_765|1,0,0.12801981573919308
seq_2566|1,1,0.8871445253155205
seq_5076|1,1,0.8034222278536581
seq_733|1,1,0.9440182705060166
seq_4145|1,1,0.8046936286066627
seq_5909|1,1,0.9635094647459698
seq_5564|1,1,0.9800784625231999
seq_2708|1,1,0.6011648204081792
seq_5103|1,1,0.9629474915021213
seq_3565|1,1,0.9645423024014276
seq_4981|1,1,0.9441899881062792
seq_4649|1,1,0.8511973575244478
seq_1195|1,1,0.5870303786383968
seq_1583|1,1,0.946874396524715
seq_4471|1,1,0.6330391233241374
seq_3619|1,1,0.9730053946264421
seq_4178|1,1,0.9703812316194169
seq_1455|1,1,0.925479789287278
seq_3013|1,1,0.9204526962720841
seq_3055|1,1,0.6234031709038098
seq_5608|1,1,0.9140689612075387
seq_1927|1,1,0.9503664963064631
seq_4331|1,1,0.869924848361358
seq_4860|1,1,0.9474909929221905
seq_5322|1,1,0.9455115520609534
seq_3569|1,1,0.9755006322853425
seq_4382|1,1,0.9321265489625702
seq_2149|1,1,0.9348619600348917
seq_907|1,1,0.9802258046515251
seq_4599|1,1,0.9219657363981546
seq_2160|1,1,0.9665095631753599
seq_4287|1,1,0.9873344311128048
seq_5656|1,1,0.8434232198071254
seq_1008|1,1,0.9622726104076187
seq_5205|1,1,0.9564431706357902
seq_3249|1,1,0.9623356386022189
seq_4538|1,1,0.9387633042890994
seq_5830|1,1,0.6750655801497221
seq_3242|1,1,0.8795538763631183
seq_2213|1,1,0.9860930706335079
seq_4866|1,1,0.9623771459156909
seq_1915|1,1,0.9795079254638213
seq_3167|1,1,0.917305390785144
seq_355|1,1,0.9358388355057248
seq_3286|1,1,0.8480388090070542
seq_539|1,1,0.9600866788014243
seq_5767|1,1,0.8739653272242651
seq_3276|1,1,0.724286475242961
seq_5931|1,1,0.955669802105649
seq_5182|1,1,0.6080137008067068
seq_1720|1,1,0.9169201503157653
seq_912|1,1,0.894124640413355
seq_5606|1,1,0.62455585599673
seq_4248|1,1,0.6861766418557027
seq_2193|1,1,0.9438786180561061
seq_3919|1,1,0.9040627762468458
seq_2402|1,1,0.9755500875188785
seq_3911|1,1,0.8803534131376591
seq_3894|1,1,0.7423002222742102
seq_2640|1,1,0.815152759148779
seq_1128|1,1,0.7894617567280422
seq_4617|1,1,0.9204902223445325
seq_5870|1,1,0.9508410872248363
seq_943|1,1,0.9359235833633702
seq_3393|1,1,0.5091574567272383
seq_4098|1,1,0.9465360447119757
seq_2875|1,1,0.9483698584263255
seq_5027|1,1,0.924025982764357
seq_319|1,0,0.38217362137433425
seq_4361|1,1,0.6933551808712085
seq_5877|1,1,0.9901869438664382
seq_1993|1,1,0.8832048653314182
seq_5033|1,1,0.9879644505737845
seq_4934|1,1,0.96674202261543
seq_3227|1,1,0.9329649353585667
seq_5864|1,1,0.5890249742006337
seq_3102|1,1,0.6908378806737555
seq_3278|1,1,0.852952971801163
seq_95|1,1,0.8671365330082693
seq_2211|1,1,0.9857659907396655
seq_4004|1,1,0.7486172774198512
seq_2430|1,1,0.9506829571196427
seq_4695|1,1,0.9770702041280439
seq_4154|1,1,0.9543130218726233
seq_366|1,1,0.9179240462489396
seq_3982|1,1,0.9688950095183769
seq_383|1,1,0.9373824414425701
seq_5750|1,0,0.3448274902553711
seq_718|1,1,0.9068852344650501
seq_3581|1,1,0.9806403064514776
seq_5913|1,1,0.5814236425368511
seq_3987|1,1,0.8298678602166681
seq_1181|1,1,0.8657073646268398
seq_2369|1,1,0.9966604871712702
seq_4515|1,1,0.9031983633017264
seq_1397|1,1,0.825334151339779
seq_1414|1,1,0.6443232298483028
seq_2063|1,1,0.914050309857558
seq_991|1,1,0.8208509802241301
seq_1514|1,1,0.9615098965176142
seq_2979|1,1,0.8676158323976155
seq_2314|1,1,0.8351330144538601
seq_2594|1,1,0.9644772407151141
seq_4006|1,1,0.8879534538135235
seq_3072|1,1,0.9335410874478454
seq_75|1,1,0.7913087747541333
seq_773|1,0,0.16262231836074043
seq_4787|1,1,0.913079204427825
seq_2231|1,1,0.7427863328941267
seq_2664|1,1,0.9755290010696199
seq_977|1,1,0.9642479272898629
seq_1102|1,1,0.9585296873495143
seq_1090|1,1,0.8818365405734113
seq_3431|1,1,0.9439039368733478
seq_963|1,1,0.9824386175749559
seq_5807|1,1,0.9291516587525719
seq_5885|1,1,0.9139812519760531
seq_1840|1,1,0.9121897754364858
seq_2992|1,1,0.941106714410076
seq_615|1,1,0.9935708039502971
seq_4118|1,1,0.76554662183049
seq_2980|1,1,0.9848913686882149
seq_4039|1,1,0.8466657469244053
seq_995|1,1,0.9332972184719726
seq_242|1,1,0.9671571303585405
seq_1150|1,1,0.9047006285703175
seq_5298|1,1,0.5733594096206476
seq_3890|1,1,0.9407156682802519
seq_282|1,1,0.9178662498276723
seq_5421|1,1,0.7602075521747006
seq_4441|1,1,0.8019143199913976
seq_357|1,1,0.9215022438731454
seq_5511|1,1,0.9604776138743477
seq_1736|1,1,0.8987460207568895
seq_5404|1,1,0.6498406736079299
seq_5466|1,1,0.8026765693665316
seq_5607|1,1,0.8325442238729551
seq_3244|1,1,0.8844818115875893
seq_4021|1,1,0.8447181459171725
seq_593|1,1,0.9615561090237752
seq_952|1,1,0.8147329827842141
seq_5619|1,1,0.9894659825483713
seq_123|1,0,0.09558594280693385
seq_2931|1,1,0.9278353236509036
seq_168|1,1,0.8847238942633201
seq_4015|1,1,0.9512665032345453
seq_779|1,1,0.9910315081232758
seq_2495|1,1,0.8852791289895052
seq_2676|1,1,0.8898319658595661
seq_5883|1,1,0.9051891652523495
seq_3332|1,1,0.9738639478190106
seq_243|1,1,0.9137219095531074
seq_1279|1,1,0.759641455571663
seq_5550|1,1,0.9711349472812323
seq_3154|1,1,0.9378708492822128
seq_2021|1,1,0.8254713604741863
seq_2115|1,1,0.9678294131336659
seq_4237|1,1,0.9812225282581223
seq_4078|1,1,0.5763732538476924
seq_184|1,1,0.9845424405857508
seq_3079|1,1,0.9589211675248636
seq_316|1,1,0.9025598051804485
seq_5762|1,1,0.7163874261283002
seq_1837|1,1,0.9191893464996492
seq_1587|1,1,0.6008125968269238
seq_3996|1,1,0.9118955796253004
seq_4430|1,1,0.9142608647025919
seq_4868|1,1,0.8945798224711752
seq_3|1,1,0.9144677659024962
seq_920|1,1,0.8058674021634024
seq_3157|1,1,0.9899434461853777
seq_4246|1,1,0.9618058736773977
seq_5517|1,1,0.9392526829154441
seq_4044|1,1,0.779055730099954
seq_5207|1,1,0.9355819565408843
seq_3531|1,1,0.9577285715097942
seq_2924|1,1,0.9242181389417494
seq_5918|1,1,0.6178020705629128
seq_4095|1,1,0.956202273503077
seq_2240|1,1,0.9081468810333644
seq_5483|1,1,0.8771069212843992
seq_2086|1,1,0.9447853912667482
seq_3369|1,1,0.9939710658293048
seq_541|1,1,0.9562555121520774
seq_2089|1,1,0.7910611768182343
seq_1572|1,1,0.975630671199149
seq_1665|1,1,0.8558954408696224
seq_2078|1,1,0.6857420849141918
seq_5240|1,1,0.8441353665228215
seq_2926|1,1,0.925821569943024
seq_2638|1,1,0.5754222955427185
seq_2882|1,0,0.033429757771158294
seq_2137|1,1,0.9277913063740181
seq_1275|1,1,0.9566813094329164
seq_5722|1,1,0.5950501384244287
seq_43|1,1,0.9505431549780378
seq_197|1,1,0.7120060052792846
seq_118|1,1,0.7832864900449169
seq_2351|1,1,0.6441863103278458
seq_344|1,1,0.567527530699561
seq_3828|1,1,0.6384394375381724
seq_1533|1,1,0.9004989694782193
seq_58|1,1,0.9610596816156611
seq_2973|1,1,0.9911144235739817
seq_1706|1,1,0.9178919822716418
seq_1562|1,1,0.8401309943335306
seq_2918|1,1,0.9043676511381484
seq_2275|1,1,0.901229345966578
seq_5242|1,1,0.9909307134856893
seq_2936|1,1,0.9471290049393994
seq_400|1,1,0.9809262536437573
seq_2639|1,1,0.944130051754766
seq_2199|1,1,0.7316698178626585
seq_2411|1,1,0.960595561850967
seq_3761|1,1,0.9878633565084024
seq_2583|1,1,0.9255805458499933
seq_2197|1,1,0.9393086376867092
seq_3183|1,1,0.9367120939727744
seq_4729|1,1,0.8595789961139468
seq_5763|1,1,0.9414791694283302
seq_4398|1,1,0.9844352967604728
seq_1261|1,1,0.778727689021256
seq_701|1,1,0.9871343251648494
seq_2220|1,1,0.8246080883500911
seq_645|1,1,0.9844959436510469
seq_1294|1,1,0.918821392050591
seq_2045|1,1,0.8987484004894198
seq_4227|1,1,0.9893790970290226
seq_4159|1,1,0.9069864910418172
seq_4748|1,1,0.6823387537875767
seq_2797|1,1,0.8816866114811727
seq_112|1,1,0.9917970258510286
seq_5139|1,1,0.9811842222447406
seq_1118|1,1,0.8632277178364827
seq_2641|1,1,0.8831684869960077
seq_1851|1,1,0.5908595801131248
seq_3603|1,1,0.9003540077160521
seq_4988|1,0,0.46734335310608266
seq_3371|1,1,0.9325508254868405
seq_4256|1,1,0.939792542952601
seq_3526|1,1,0.9134041999808504
seq_2243|1,1,0.9264656259440606
seq_5408|1,1,0.9452249560168062
seq_3104|1,1,0.9279609765900265
seq_3433|1,1,0.9627991221733567
seq_1778|1,1,0.5481598087505801
seq_4917|1,1,0.9620148661785173
seq_3169|1,1,0.953971331855568
seq_2094|1,1,0.9110966638904366
seq_5413|1,1,0.8522105192116334
seq_1153|1,1,0.9767263866978918
seq_3746|1,1,0.7765766865327189
seq_881|1,1,0.985296051482318
seq_3261|1,1,0.9573960193229268
seq_5648|1,1,0.93866042420902
seq_2633|1,1,0.9040005954440443
seq_1801|1,1,0.978261938144592
seq_3841|1,1,0.8625525478019486
seq_1504|1,1,0.8605443509139866
seq_4322|1,1,0.8713949783640925
seq_3728|1,1,0.7303242676006109
seq_3484|1,1,0.8810252467186823
seq_5824|1,1,0.992291649275172
seq_628|1,0,0.3797634282334059
seq_4982|1,1,0.796704170768114
seq_2172|1,1,0.9951773506377796
seq_2112|1,1,0.9657370272104351
seq_2158|1,1,0.8091775777635586
seq_5891|1,1,0.9201756532193155
seq_148|1,1,0.5474462499885033
seq_3711|1,1,0.5991815063480646
seq_1603|1,1,0.9786583504471423
seq_2170|1,1,0.9651231333967809
seq_1695|1,1,0.9563950161918008
seq_3103|1,1,0.849530334468503
seq_5641|1,1,0.8877674745536306
seq_5955|1,0,0.19701288388763263
seq_1509|1,1,0.8972712801332264
seq_3263|1,1,0.9639251266178024
seq_4855|1,0,0.16831209220789664
seq_2375|1,1,0.9755227261588931
seq_5137|1,1,0.9052806088738731
seq_1916|1,1,0.6845002330235335
seq_1496|1,1,0.9316293296846666
seq_1188|1,1,0.8629229183623248
seq_583|1,1,0.9094942947599272
seq_5780|1,0,0.442126069322252
seq_1303|1,1,0.8121188141455162
seq_4600|1,1,0.9235836604887054
seq_3196|1,1,0.7339896703841241
seq_764|1,1,0.8346952700939277
seq_3829|1,1,0.6213972480969554
seq_5476|1,1,0.9541364629975906
seq_159|1,1,0.7714366665888315
seq_1431|1,1,0.8901688819602046
seq_90|1,1,0.950810613451931
seq_2139|1,1,0.9052189476364257
seq_5808|1,1,0.7485811111294629
seq_5319|1,1,0.9498250060270261
seq_2074|1,1,0.7803654361783453
seq_1222|1,1,0.8597427640636532
seq_5703|1,1,0.9094869379526956
seq_2093|1,1,0.9771264384936562
seq_879|1,1,0.9350595095232802
seq_246|1,1,0.9519471244898923
seq_419|1,0,0.22873659100135585
seq_66|1,1,0.5883003343924829
seq_5211|1,1,0.7102912407007096
seq_3459|1,1,0.9783065667028289
seq_3182|1,1,0.9940812208173688
seq_3389|1,1,0.9577214346580715
seq_3120|1,1,0.899571612071787
seq_2629|1,0,0.236517019160908
seq_655|1,1,0.9617417475007399
seq_3764|1,1,0.5325211378120724
seq_4197|1,1,0.7200318651266144
seq_1467|1,1,0.984477938405202
seq_5267|1,0,0.41468453018340534
seq_5280|1,1,0.8173701773964988
seq_674|1,1,0.7780375664701916
seq_571|1,1,0.9716648032009153
seq_5872|1,1,0.991692246285441
seq_5004|1,1,0.8049326267296883
seq_602|1,1,0.9151120865425335
seq_5776|1,1,0.8328027293203919
seq_5495|1,1,0.9698702702881106
seq_828|1,1,0.8366214007961186
seq_79|1,1,0.8775851148211578
seq_613|1,1,0.9210447297295435
seq_5816|1,1,0.8725994419158033
seq_5025|1,1,0.9150099747825333
seq_1602|1,1,0.7944229873026868
seq_3960|1,1,0.7388672769292047
seq_3719|1,1,0.9102393064459264
seq_1372|1,1,0.9181902224334358
seq_5217|1,1,0.8710632881671088
seq_5698|1,1,0.956566010492532
seq_5453|1,1,0.616088943083412
seq_5882|1,1,0.9384310836246229
seq_4107|1,1,0.9735767546081905
seq_975|1,1,0.9373220397644058
seq_1512|1,1,0.8052847872666166
seq_4257|1,1,0.8876283560974303
seq_5712|1,1,0.957900523260214
seq_4932|1,1,0.9395889736934993
seq_1154|1,1,0.8354285253076226
seq_2205|1,1,0.5094278797680147
seq_5535|1,1,0.9720425978514565
seq_3426|1,1,0.9176651498306249
seq_5778|1,1,0.9050667730640516
seq_4115|1,1,0.9288570096004798
seq_580|1,1,0.582459353439443
seq_5782|1,1,0.7609479496521059
seq_4841|1,1,0.6372509769885024
seq_742|1,1,0.9699292251746924
seq_5438|1,1,0.9687448888183192
seq_4839|1,1,0.9300429516344492
seq_5501|1,1,0.9789721825947069
seq_3527|1,1,0.9511915505905711
seq_1139|1,1,0.9591789152700507
seq_5688|1,0,0.2851545393948075
seq_2247|1,1,0.8021709402957228
seq_872|1,1,0.7822247972921372
seq_5104|1,1,0.5370854818861894
seq_5893|1,1,0.9391936154381948
seq_2320|1,0,0.39205422514575056
seq_2806|1,1,0.9321843151429651
seq_1180|1,1,0.974165974623854
seq_2957|1,1,0.8772866052870661
seq_147|1,1,0.8374860447443999
seq_2717|1,1,0.950751971838405
seq_4792|1,1,0.8952564897063021
seq_5060|1,1,0.821533125376704
seq_5191|1,1,0.9597092797601484
seq_2163|1,1,0.9132059454923206
seq_353|1,1,0.9154274976729614
seq_1786|1,1,0.9092714140811854
seq_5297|1,1,0.9184602482391343
seq_836|1,1,0.8137462780083571
seq_2281|1,1,0.8812902051143809
seq_4774|1,0,0.4316386316097157
seq_5769|1,0,0.28576511464242343
seq_5555|1,1,0.8271285226058712
seq_3838|1,1,0.9330455081379049
seq_3091|1,1,0.6367584771723289
seq_2763|1,1,0.970792578200004
seq_3794|1,1,0.9608541257532622
seq_2567|1,1,0.826042170262968
seq_3736|1,1,0.8218189170152506
seq_324|1,0,0.4991199235944365
seq_1614|1,1,0.972023277563448
seq_5589|1,1,0.7835134279494251
seq_5771|1,1,0.6617391946684924
seq_5277|1,1,0.5577034523760198
seq_255|1,1,0.9393883619492812
seq_167|1,1,0.9441192704318371
seq_2381|1,1,0.9613181929378412
seq_1080|1,1,0.9088566129453127
seq_878|1,1,0.9596371828145303
seq_4034|1,1,0.9638923660812733
seq_2492|1,1,0.5631408031084586
seq_2392|1,1,0.9122487115515348
seq_1410|1,1,0.9570326104156995
seq_802|1,1,0.5706384916959467
seq_5329|1,1,0.9774626820688339
seq_407|1,1,0.9069762088029562
seq_3085|1,1,0.9786044347508794
seq_4087|1,1,0.9788010236941852
seq_2827|1,1,0.9559559674356027
seq_1502|1,1,0.9577259408780316
seq_4629|1,1,0.7969795214797432
seq_3122|1,1,0.8649416004542061
seq_2838|1,1,0.6491684129335973
seq_4937|1,0,0.46526549836742326
seq_2833|1,1,0.9660982847896296
seq_4516|1,0,0.09569346730877148
seq_5293|1,1,0.7956129549402865
seq_2153|1,1,0.9570138344060026
seq_1565|1,0,0.09094303192807095
seq_1997|1,1,0.8864818696157779
seq_4160|1,1,0.8715511209411176
seq_4029|1,0,0.060584537568332285
seq_4534|1,1,0.8705451624462812
seq_3914|1,1,0.6757034947462196
seq_781|1,1,0.8229511097745881
seq_4641|1,0,0.48364467162447056
seq_3090|1,1,0.9798477039746324
seq_2027|1,1,0.8889030295246205
seq_3164|1,1,0.9164566289667743
seq_2805|1,1,0.5492039523875849
seq_5307|1,0,0.44421099951033893
seq_3542|1,1,0.9013398315690415
seq_4958|1,1,0.6488499931799578
seq_5157|1,1,0.7111892874468576
seq_5343|1,1,0.93907635812312
seq_5389|1,1,0.722355362135911
seq_4284|1,1,0.5933181539081397
seq_4329|1,1,0.9430153722881864
seq_4238|1,1,0.9767676135606748
seq_4514|1,1,0.9782490072022937
seq_2299|1,1,0.9293054267798968
seq_978|1,1,0.977500255880361
seq_5791|1,1,0.7993771353150795
seq_2895|1,1,0.8981365115935724
seq_1726|1,0,0.15319682885718167
seq_4533|1,1,0.8369655045850624
seq_5946|1,0,0.2955059444006875
seq_3110|1,1,0.9320186021858577
seq_5642|1,1,0.9798885885695421
seq_2317|1,1,0.874467769420544
seq_504|1,1,0.9915131678664888
